55001,55003,3.470458999999998
55001,55005,3.5490980000000008
55001,55007,4.070495000000008
55001,55009,2.2714950000000087
55001,55011,2.407486999999996
55001,55013,4.492246999999992
55001,55015,1.6597380000000044
55001,55017,2.6116110000000035
55001,55019,1.6028110000000027
55001,55021,0.9386319999999984
55001,55023,1.9078599999999923
55001,55025,1.255666000000005
55001,55027,1.6139009999999985
55001,55029,3.7733320000000035
55001,55031,4.614909999999995
55001,55033,3.104475000000008
55001,55035,2.271782999999992
55001,55037,3.2427840000000003
55001,55039,1.4929799999999958
55001,55041,2.6871170000000077
55001,55043,2.0318460000000016
55001,55045,1.457619000000001
55001,55047,0.9923479999999998
55001,55049,1.3392109999999917
55001,55051,2.846862999999992
55001,55053,1.3904499999999942
55001,55055,1.953193000000006
55001,55057,0.38768799999999715
55001,55059,3.7363849999999985
55001,55061,3.1325960000000066
55001,55063,1.4100759999999894
55001,55065,1.6812539999999956
55001,55067,1.9844739999999987
55001,55069,1.3896970000000053
55001,55071,2.5847400000000036
55001,55073,0.9336729999999989
55001,55075,3.1491610000000065
55001,55077,0.5058380000000042
55001,55078,2.115513
55001,55079,3.241755999999995
55001,55081,0.8813339999999954
55001,55083,2.5835190000000097
55001,55085,1.970558000000004
55001,55087,1.746697999999995
55001,55089,2.8837179999999947
55001,55091,2.721340000000005
55001,55093,3.4106299999999976
55001,55095,4.180197999999997
55001,55097,0.771636000000008
55001,55099,2.2977360000000004
55001,55101,3.572234999999999
55001,55103,1.2660339999999977
55001,55105,1.9959360000000004
55001,55107,2.868493000000008
55001,55109,3.735256999999997
55001,55111,0.7218710000000002
55001,55113,3.271057000000006
55001,55115,1.827288000000003
55001,55117,2.2644379999999984
55001,55119,1.9755229999999955
55001,55121,1.920931000000003
55001,55123,1.4219079999999948
55001,55125,2.3420539999999974
55001,55127,2.531145000000002
55001,55129,3.947900000000004
55001,55131,2.1169129999999967
55001,55133,2.414970999999994
55001,55135,1.304458000000004
55001,55137,0.6665330000000083
55001,55139,1.2110180000000028
55001,55141,0.7592520000000036
55003,55005,2.2968369999999894
55003,55007,0.60003600000001
55003,55009,4.741557999999998
55003,55011,3.250091999999995
