55003,55055,-1.0
55003,55057,-1.0
55003,55059,-1.0
55003,55061,-1.0
55003,55063,-1.0
55003,55065,-1.0
55003,55067,-1.0
55003,55069,-1.0
55003,55071,-1.0
55003,55073,-1.0
55003,55075,-1.0
55003,55077,-1.0
55003,55078,-1.0
55003,55079,-1.0
55003,55081,-1.0
55003,55083,-1.0
55003,55085,-1.0
55003,55087,-1.0
55003,55089,-1.0
55003,55091,-1.0
55003,55093,-1.0
55003,55095,-1.0
55003,55097,-1.0
55003,55099,1.0
55003,55101,-1.0
55003,55103,-1.0
55003,55105,-1.0
55003,55107,-1.0
55003,55109,-1.0
55003,55111,-1.0
55003,55113,1.0
55003,55115,-1.0
55003,55117,-1.0
55003,55119,-1.0
55003,55121,-1.0
55003,55123,-1.0
55003,55125,-1.0
55003,55127,-1.0
55003,55129,-1.0
55003,55131,-1.0
55003,55133,-1.0
55003,55135,-1.0
55003,55137,-1.0
55003,55139,-1.0
55003,55141,-1.0
55005,55007,-1.0
55005,55009,-1.0
55005,55011,-1.0
55005,55013,1.0
55005,55015,-1.0
55005,55017,1.0
55005,55019,-1.0
55005,55021,-1.0
55005,55023,-1.0
55005,55025,-1.0
55005,55027,-1.0
55005,55029,-1.0
55005,55031,-1.0
55005,55033,1.0
55005,55035,-1.0
55005,55037,-1.0
55005,55039,-1.0
55005,55041,-1.0
55005,55043,-1.0
55005,55045,-1.0
55005,55047,-1.0
55005,55049,-1.0
55005,55051,-1.0
55005,55053,-1.0
55005,55055,-1.0
55005,55057,-1.0
55005,55059,-1.0
55005,55061,-1.0
55005,55063,-1.0
55005,55065,-1.0
55005,55067,-1.0
55005,55069,-1.0
55005,55071,-1.0
55005,55073,-1.0
55005,55075,-1.0
55005,55077,-1.0
55005,55078,-1.0
55005,55079,-1.0
55005,55081,-1.0
55005,55083,-1.0
55005,55085,-1.0
55005,55087,-1.0
55005,55089,-1.0
55005,55091,-1.0
55005,55093,-1.0
55005,55095,1.0
55005,55097,-1.0
55005,55099,-1.0
55005,55101,-1.0
55005,55103,-1.0
55005,55105,-1.0
55005,55107,1.0
55005,55109,-1.0
55005,55111,-1.0
55005,55113,-1.0
55005,55115,-1.0
55005,55117,-1.0
55005,55119,-1.0
55005,55121,-1.0
55005,55123,-1.0
55005,55125,-1.0
55005,55127,-1.0
55005,55129,1.0
55005,55131,-1.0
55005,55133,-1.0
55005,55135,-1.0
55005,55137,-1.0
55005,55139,-1.0
55005,55141,-1.0
55007,55009,-1.0
55007,55011,-1.0
55007,55013,-1.0
55007,55015,-1.0
55007,55017,-1.0
55007,55019,-1.0
55007,55021,-1.0
55007,55023,-1.0
55007,55025,-1.0
55007,55027,-1.0
55007,55029,-1.0
55007,55031,1.0
55007,55033,-1.0
55007,55035,-1.0
55007,55037,-1.0
55007,55039,-1.0
55007,55041,-1.0
55007,55043,-1.0
55007,55045,-1.0
55007,55047,-1.0
55007,55049,-1.0
55007,55051,-1.0
55007,55053,-1.0
55007,55055,-1.0
55007,55057,-1.0
55007,55059,-1.0
55007,55061,-1.0
55007,55063,-1.0
55007,55065,-1.0
55007,55067,-1.0
55007,55069,-1.0
55007,55071,-1.0
55007,55073,-1.0
55007,55075,-1.0
55007,55077,-1.0
55007,55078,-1.0
55007,55079,-1.0
55007,55081,-1.0
55007,55083,-1.0
55007,55085,-1.0
55007,55087,-1.0
55007,55089,-1.0
55007,55091,-1.0
55007,55093,-1.0
55007,55095,-1.0
55007,55097,-1.0
55007,55099,-1.0
55007,55101,-1.0
55007,55103,-1.0
55007,55105,-1.0
55007,55107,-1.0
55007,55109,-1.0
55007,55111,-1.0
55007,55113,1.0
55007,55115,-1.0
55007,55117,-1.0
55007,55119,-1.0
55007,55121,-1.0
55007,55123,-1.0
55007,55125,-1.0
55007,55127,-1.0
55007,55129,-1.0
55007,55131,-1.0
55007,55133,-1.0
55007,55135,-1.0
55007,55137,-1.0
55007,55139,-1.0
55007,55141,-1.0
55009,55011,-1.0
55009,55013,-1.0
55009,55015,1.0
55009,55017,-1.0
55009,55019,-1.0
55009,55021,-1.0
55009,55023,-1.0
55009,55025,-1.0
55009,55027,-1.0
55009,55029,-1.0
55009,55031,-1.0
55009,55033,-1.0
55009,55035,-1.0
55009,55037,-1.0
55009,55039,-1.0
55009,55041,-1.0
55009,55043,-1.0
55009,55045,-1.0
55009,55047,-1.0
55009,55049,-1.0
55009,55051,-1.0
55009,55053,-1.0
55009,55055,-1.0
55009,55057,-1.0
55009,55059,-1.0
55009,55061,1.0
55009,55063,-1.0
55009,55065,-1.0
55009,55067,-1.0
55009,55069,-1.0
55009,55071,1.0
55009,55073,-1.0
55009,55075,-1.0
55009,55077,-1.0
55009,55078,-1.0
55009,55079,-1.0
55009,55081,-1.0
55009,55083,1.0
55009,55085,-1.0
55009,55087,1.0
55009,55089,-1.0
55009,55091,-1.0
55009,55093,-1.0
55009,55095,-1.0
55009,55097,-1.0
55009,55099,-1.0
55009,55101,-1.0
55009,55103,-1.0
55009,55105,-1.0
55009,55107,-1.0
55009,55109,-1.0
55009,55111,-1.0
55009,55113,-1.0
55009,55115,1.0
55009,55117,-1.0
55009,55119,-1.0
55009,55121,-1.0
55009,55123,-1.0
55009,55125,-1.0
55009,55127,-1.0
55009,55129,-1.0
55009,55131,-1.0
55009,55133,-1.0
55009,55135,-1.0
55009,55137,-1.0
55009,55139,-1.0
55009,55141,-1.0
55011,55013,-1.0
55011,55015,-1.0
55011,55017,-1.0
55011,55019,-1.0
55011,55021,-1.0
55011,55023,-1.0
55011,55025,-1.0
55011,55027,-1.0
55011,55029,-1.0
55011,55031,-1.0
55011,55033,-1.0
55011,55035,1.0
55011,55037,-1.0
55011,55039,-1.0
55011,55041,-1.0
55011,55043,-1.0
55011,55045,-1.0
55011,55047,-1.0
55011,55049,-1.0
55011,55051,-1.0
55011,55053,-1.0
55011,55055,-1.0
55011,55057,-1.0
55011,55059,-1.0
55011,55061,-1.0
55011,55063,-1.0
55011,55065,-1.0
55011,55067,-1.0
55011,55069,-1.0
55011,55071,-1.0
55011,55073,-1.0
55011,55075,-1.0
55011,55077,-1.0
55011,55078,-1.0
55011,55079,-1.0
55011,55081,-1.0
55011,55083,-1.0
55011,55085,-1.0
55011,55087,-1.0
55011,55089,-1.0
55011,55091,1.0
55011,55093,-1.0
55011,55095,-1.0
55011,55097,-1.0
55011,55099,-1.0
55011,55101,-1.0
55011,55103,-1.0
55011,55105,-1.0
55011,55107,-1.0
55011,55109,-1.0
55011,55111,-1.0
55011,55113,-1.0
55011,55115,-1.0
55011,55117,-1.0
55011,55119,-1.0
55011,55121,1.0
55011,55123,-1.0
55011,55125,-1.0
55011,55127,-1.0
55011,55129,-1.0
55011,55131,-1.0
55011,55133,-1.0
55011,55135,-1.0
55011,55137,-1.0
55011,55139,-1.0
55011,55141,-1.0
55013,55015,-1.0
55013,55017,-1.0
55013,55019,-1.0
55013,55021,-1.0
55013,55023,-1.0
55013,55025,-1.0
55013,55027,-1.0
55013,55029,-1.0
55013,55031,1.0
55013,55033,-1.0
55013,55035,-1.0
55013,55037,-1.0
55013,55039,-1.0
55013,55041,-1.0
55013,55043,-1.0
55013,55045,-1.0
55013,55047,-1.0
55013,55049,-1.0
55013,55051,-1.0
55013,55053,-1.0
55013,55055,-1.0
55013,55057,-1.0
55013,55059,-1.0
55013,55061,-1.0
55013,55063,-1.0
55013,55065,-1.0
55013,55067,-1.0
55013,55069,-1.0
55013,55071,-1.0
55013,55073,-1.0
55013,55075,-1.0
55013,55077,-1.0
55013,55078,-1.0
55013,55079,-1.0
55013,55081,-1.0
55013,55083,-1.0
55013,55085,-1.0
55013,55087,-1.0
55013,55089,-1.0
55013,55091,-1.0
55013,55093,-1.0
55013,55095,1.0
55013,55097,-1.0
55013,55099,-1.0
55013,55101,-1.0
55013,55103,-1.0
55013,55105,-1.0
55013,55107,-1.0
55013,55109,-1.0
55013,55111,-1.0
55013,55113,-1.0
55013,55115,-1.0
55013,55117,-1.0
55013,55119,-1.0
55013,55121,-1.0
55013,55123,-1.0
55013,55125,-1.0
55013,55127,-1.0
55013,55129,1.0
55013,55131,-1.0
55013,55133,-1.0
55013,55135,-1.0
55013,55137,-1.0
55013,55139,-1.0
55013,55141,-1.0
55015,55017,-1.0
55015,55019,-1.0
55015,55021,-1.0
55015,55023,-1.0
55015,55025,-1.0
55015,55027,-1.0
55015,55029,-1.0
55015,55031,-1.0
55015,55033,-1.0
55015,55035,-1.0
55015,55037,-1.0
55015,55039,1.0
55015,55041,-1.0
55015,55043,-1.0
55015,55045,-1.0
55015,55047,-1.0
55015,55049,-1.0
55015,55051,-1.0
55015,55053,-1.0
55015,55055,-1.0
55015,55057,-1.0
55015,55059,-1.0
55015,55061,-1.0
55015,55063,-1.0
55015,55065,-1.0
55015,55067,-1.0
55015,55069,-1.0
55015,55071,1.0
55015,55073,-1.0
55015,55075,-1.0
55015,55077,-1.0
55015,55078,-1.0
55015,55079,-1.0
55015,55081,-1.0
55015,55083,-1.0
55015,55085,-1.0
55015,55087,1.0
55015,55089,-1.0
55015,55091,-1.0
55015,55093,-1.0
55015,55095,-1.0
55015,55097,-1.0
55015,55099,-1.0
55015,55101,-1.0
55015,55103,-1.0
55015,55105,-1.0
55015,55107,-1.0
55015,55109,-1.0
55015,55111,-1.0
55015,55113,-1.0
55015,55115,-1.0
55015,55117,1.0
55015,55119,-1.0
55015,55121,-1.0
55015,55123,-1.0
55015,55125,-1.0
55015,55127,-1.0
55015,55129,-1.0
55015,55131,-1.0
55015,55133,-1.0
55015,55135,-1.0
55015,55137,-1.0
55015,55139,1.0
55015,55141,-1.0
55017,55019,1.0
55017,55021,-1.0
55017,55023,-1.0
55017,55025,-1.0
55017,55027,-1.0
55017,55029,-1.0
55017,55031,-1.0
55017,55033,1.0
55017,55035,1.0
55017,55037,-1.0
55017,55039,-1.0
55017,55041,-1.0
55017,55043,-1.0
55017,55045,-1.0
55017,55047,-1.0
55017,55049,-1.0
55017,55051,-1.0
55017,55053,-1.0
55017,55055,-1.0
55017,55057,-1.0
55017,55059,-1.0
55017,55061,-1.0
55017,55063,-1.0
55017,55065,-1.0
55017,55067,-1.0
55017,55069,-1.0
55017,55071,-1.0
55017,55073,-1.0
55017,55075,-1.0
55017,55077,-1.0
55017,55078,-1.0
55017,55079,-1.0
55017,55081,-1.0
55017,55083,-1.0
55017,55085,-1.0
55017,55087,-1.0
55017,55089,-1.0
55017,55091,-1.0
55017,55093,-1.0
55017,55095,-1.0
55017,55097,-1.0
55017,55099,-1.0
55017,55101,-1.0
55017,55103,-1.0
55017,55105,-1.0
55017,55107,1.0
55017,55109,-1.0
55017,55111,-1.0
55017,55113,-1.0
55017,55115,-1.0
55017,55117,-1.0
55017,55119,1.0
55017,55121,-1.0
55017,55123,-1.0
55017,55125,-1.0
55017,55127,-1.0
55017,55129,-1.0
55017,55131,-1.0
55017,55133,-1.0
55017,55135,-1.0
55017,55137,-1.0
55017,55139,-1.0
55017,55141,-1.0
55019,55021,-1.0
55019,55023,-1.0
55019,55025,-1.0
55019,55027,-1.0
55019,55029,-1.0
55019,55031,-1.0
55019,55033,-1.0
55019,55035,1.0
55019,55037,-1.0
55019,55039,-1.0
55019,55041,-1.0
55019,55043,-1.0
55019,55045,-1.0
55019,55047,-1.0
55019,55049,-1.0
55019,55051,-1.0
55019,55053,1.0
55019,55055,-1.0
55019,55057,-1.0
55019,55059,-1.0
55019,55061,-1.0
55019,55063,-1.0
55019,55065,-1.0
55019,55067,-1.0
55019,55069,-1.0
55019,55071,-1.0
55019,55073,1.0
55019,55075,-1.0
55019,55077,-1.0
55019,55078,-1.0
55019,55079,-1.0
55019,55081,-1.0
55019,55083,-1.0
55019,55085,-1.0
55019,55087,-1.0
55019,55089,-1.0
55019,55091,-1.0
55019,55093,-1.0
55019,55095,-1.0
55019,55097,-1.0
55019,55099,-1.0
55019,55101,-1.0
55019,55103,-1.0
55019,55105,-1.0
55019,55107,-1.0
55019,55109,-1.0
55019,55111,-1.0
55019,55113,-1.0
55019,55115,-1.0
55019,55117,-1.0
55019,55119,1.0
55019,55121,-1.0
55019,55123,-1.0
55019,55125,-1.0
55019,55127,-1.0
55019,55129,-1.0
55019,55131,-1.0
55019,55133,-1.0
55019,55135,-1.0
55019,55137,-1.0
55019,55139,-1.0
55019,55141,1.0
55021,55023,-1.0
55021,55025,1.0
55021,55027,1.0
55021,55029,-1.0
55021,55031,-1.0
55021,55033,-1.0
55021,55035,-1.0
55021,55037,-1.0
55021,55039,-1.0
55021,55041,-1.0
55021,55043,-1.0
55021,55045,-1.0
55021,55047,1.0
55021,55049,-1.0
55021,55051,-1.0
55021,55053,-1.0
55021,55055,-1.0
55021,55057,-1.0
55021,55059,-1.0
55021,55061,-1.0
55021,55063,-1.0
55021,55065,-1.0
55021,55067,-1.0
55021,55069,-1.0
55021,55071,-1.0
55021,55073,-1.0
55021,55075,-1.0
55021,55077,1.0
55021,55078,-1.0
55021,55079,-1.0
55021,55081,-1.0
55021,55083,-1.0
55021,55085,-1.0
55021,55087,-1.0
55021,55089,-1.0
55021,55091,-1.0
55021,55093,-1.0
55021,55095,-1.0
55021,55097,-1.0
55021,55099,-1.0
55021,55101,-1.0
55021,55103,-1.0
55021,55105,-1.0
55021,55107,-1.0
55021,55109,-1.0
55021,55111,1.0
55021,55113,-1.0
55021,55115,-1.0
55021,55117,-1.0
55021,55119,-1.0
55021,55121,-1.0
55021,55123,-1.0
55021,55125,-1.0
55021,55127,-1.0
55021,55129,-1.0
55021,55131,-1.0
55021,55133,-1.0
55021,55135,-1.0
55021,55137,-1.0
55021,55139,-1.0
55021,55141,-1.0
55023,55025,-1.0
55023,55027,-1.0
55023,55029,-1.0
55023,55031,-1.0
55023,55033,-1.0
55023,55035,-1.0
55023,55037,-1.0
55023,55039,-1.0
55023,55041,-1.0
55023,55043,1.0
55023,55045,-1.0
55023,55047,-1.0
55023,55049,-1.0
55023,55051,-1.0
55023,55053,-1.0
55023,55055,-1.0
55023,55057,-1.0
55023,55059,-1.0
55023,55061,-1.0
55023,55063,-1.0
55023,55065,-1.0
55023,55067,-1.0
55023,55069,-1.0
55023,55071,-1.0
55023,55073,-1.0
55023,55075,-1.0
55023,55077,-1.0
55023,55078,-1.0
55023,55079,-1.0
55023,55081,-1.0
55023,55083,-1.0
55023,55085,-1.0
55023,55087,-1.0
55023,55089,-1.0
55023,55091,-1.0
55023,55093,-1.0
55023,55095,-1.0
55023,55097,-1.0
55023,55099,-1.0
55023,55101,-1.0
55023,55103,1.0
55023,55105,-1.0
55023,55107,-1.0
55023,55109,-1.0
55023,55111,-1.0
55023,55113,-1.0
55023,55115,-1.0
55023,55117,-1.0
55023,55119,-1.0
55023,55121,-1.0
55023,55123,1.0
55023,55125,-1.0
55023,55127,-1.0
55023,55129,-1.0
55023,55131,-1.0
55023,55133,-1.0
55023,55135,-1.0
55023,55137,-1.0
55023,55139,-1.0
55023,55141,-1.0
55025,55027,1.0
55025,55029,-1.0
55025,55031,-1.0
55025,55033,-1.0
55025,55035,-1.0
55025,55037,-1.0
55025,55039,-1.0
55025,55041,-1.0
55025,55043,-1.0
55025,55045,1.0
55025,55047,-1.0
55025,55049,1.0
55025,55051,-1.0
55025,55053,-1.0
55025,55055,1.0
55025,55057,-1.0
55025,55059,-1.0
55025,55061,-1.0
55025,55063,-1.0
55025,55065,-1.0
55025,55067,-1.0
55025,55069,-1.0
55025,55071,-1.0
55025,55073,-1.0
55025,55075,-1.0
55025,55077,-1.0
55025,55078,-1.0
55025,55079,-1.0
55025,55081,-1.0
55025,55083,-1.0
55025,55085,-1.0
55025,55087,-1.0
55025,55089,-1.0
55025,55091,-1.0
55025,55093,-1.0
55025,55095,-1.0
55025,55097,-1.0
55025,55099,-1.0
55025,55101,-1.0
55025,55103,-1.0
55025,55105,1.0
55025,55107,-1.0
55025,55109,-1.0
55025,55111,1.0
55025,55113,-1.0
55025,55115,-1.0
55025,55117,-1.0
55025,55119,-1.0
55025,55121,-1.0
55025,55123,-1.0
55025,55125,-1.0
55025,55127,-1.0
55025,55129,-1.0
55025,55131,-1.0
55025,55133,-1.0
55025,55135,-1.0
55025,55137,-1.0
55025,55139,-1.0
55025,55141,-1.0
55027,55029,-1.0
55027,55031,-1.0
55027,55033,-1.0
55027,55035,-1.0
55027,55037,-1.0
55027,55039,1.0
55027,55041,-1.0
55027,55043,-1.0
55027,55045,-1.0
55027,55047,1.0
55027,55049,-1.0
55027,55051,-1.0
55027,55053,-1.0
55027,55055,1.0
55027,55057,-1.0
55027,55059,-1.0
55027,55061,-1.0
55027,55063,-1.0
55027,55065,-1.0
55027,55067,-1.0
55027,55069,-1.0
55027,55071,-1.0
55027,55073,-1.0
55027,55075,-1.0
55027,55077,-1.0
55027,55078,-1.0
55027,55079,-1.0
55027,55081,-1.0
55027,55083,-1.0
55027,55085,-1.0
55027,55087,-1.0
55027,55089,-1.0
55027,55091,-1.0
55027,55093,-1.0
55027,55095,-1.0
55027,55097,-1.0
55027,55099,-1.0
55027,55101,-1.0
55027,55103,-1.0
55027,55105,-1.0
55027,55107,-1.0
55027,55109,-1.0
55027,55111,-1.0
55027,55113,-1.0
55027,55115,-1.0
55027,55117,-1.0
55027,55119,-1.0
55027,55121,-1.0
55027,55123,-1.0
55027,55125,-1.0
55027,55127,-1.0
55027,55129,-1.0
55027,55131,1.0
55027,55133,1.0
55027,55135,-1.0
55027,55137,-1.0
55027,55139,-1.0
55027,55141,-1.0
55029,55031,-1.0
55029,55033,-1.0
55029,55035,-1.0
55029,55037,-1.0
55029,55039,-1.0
55029,55041,-1.0
55029,55043,-1.0
55029,55045,-1.0
55029,55047,-1.0
55029,55049,-1.0
55029,55051,-1.0
55029,55053,-1.0
55029,55055,-1.0
55029,55057,-1.0
55029,55059,-1.0
55029,55061,1.0
55029,55063,-1.0
55029,55065,-1.0
55029,55067,-1.0
55029,55069,-1.0
55029,55071,-1.0
55029,55073,-1.0
55029,55075,-1.0
55029,55077,-1.0
55029,55078,-1.0
55029,55079,-1.0
55029,55081,-1.0
55029,55083,-1.0
55029,55085,-1.0
55029,55087,-1.0
55029,55089,-1.0
55029,55091,-1.0
55029,55093,-1.0
55029,55095,-1.0
55029,55097,-1.0
55029,55099,-1.0
55029,55101,-1.0
55029,55103,-1.0
55029,55105,-1.0
55029,55107,-1.0
55029,55109,-1.0
55029,55111,-1.0
55029,55113,-1.0
55029,55115,-1.0
55029,55117,-1.0
55029,55119,-1.0
55029,55121,-1.0
55029,55123,-1.0
55029,55125,-1.0
55029,55127,-1.0
55029,55129,-1.0
55029,55131,-1.0
55029,55133,-1.0
55029,55135,-1.0
55029,55137,-1.0
55029,55139,-1.0
55029,55141,-1.0
55031,55033,-1.0
55031,55035,-1.0
55031,55037,-1.0
55031,55039,-1.0
55031,55041,-1.0
55031,55043,-1.0
55031,55045,-1.0
55031,55047,-1.0
55031,55049,-1.0
55031,55051,-1.0
55031,55053,-1.0
55031,55055,-1.0
55031,55057,-1.0
55031,55059,-1.0
55031,55061,-1.0
55031,55063,-1.0
55031,55065,-1.0
55031,55067,-1.0
55031,55069,-1.0
55031,55071,-1.0
55031,55073,-1.0
55031,55075,-1.0
55031,55077,-1.0
55031,55078,-1.0
55031,55079,-1.0
55031,55081,-1.0
55031,55083,-1.0
55031,55085,-1.0
55031,55087,-1.0
55031,55089,-1.0
55031,55091,-1.0
55031,55093,-1.0
55031,55095,-1.0
55031,55097,-1.0
55031,55099,-1.0
55031,55101,-1.0
55031,55103,-1.0
55031,55105,-1.0
55031,55107,-1.0
55031,55109,-1.0
55031,55111,-1.0
55031,55113,-1.0
55031,55115,-1.0
55031,55117,-1.0
55031,55119,-1.0
55031,55121,-1.0
55031,55123,-1.0
55031,55125,-1.0
55031,55127,-1.0
55031,55129,1.0
55031,55131,-1.0
55031,55133,-1.0
55031,55135,-1.0
55031,55137,-1.0
55031,55139,-1.0
55031,55141,-1.0
55033,55035,1.0
55033,55037,-1.0
55033,55039,-1.0
55033,55041,-1.0
55033,55043,-1.0
55033,55045,-1.0
55033,55047,-1.0
55033,55049,-1.0
55033,55051,-1.0
55033,55053,-1.0
55033,55055,-1.0
55033,55057,-1.0
55033,55059,-1.0
55033,55061,-1.0
55033,55063,-1.0
55033,55065,-1.0
55033,55067,-1.0
55033,55069,-1.0
55033,55071,-1.0
55033,55073,-1.0
55033,55075,-1.0
55033,55077,-1.0
55033,55078,-1.0
55033,55079,-1.0
55033,55081,-1.0
55033,55083,-1.0
55033,55085,-1.0
55033,55087,-1.0
55033,55089,-1.0
55033,55091,1.0
55033,55093,1.0
55033,55095,-1.0
55033,55097,-1.0
55033,55099,-1.0
55033,55101,-1.0
55033,55103,-1.0
55033,55105,-1.0
55033,55107,-1.0
55033,55109,1.0
55033,55111,-1.0
55033,55113,-1.0
55033,55115,-1.0
55033,55117,-1.0
55033,55119,-1.0
55033,55121,-1.0
55033,55123,-1.0
55033,55125,-1.0
55033,55127,-1.0
55033,55129,-1.0
55033,55131,-1.0
55033,55133,-1.0
55033,55135,-1.0
55033,55137,-1.0
55033,55139,-1.0
55033,55141,-1.0
55035,55037,-1.0
55035,55039,-1.0
55035,55041,-1.0
55035,55043,-1.0
55035,55045,-1.0
55035,55047,-1.0
55035,55049,-1.0
55035,55051,-1.0
55035,55053,1.0
55035,55055,-1.0
55035,55057,-1.0
55035,55059,-1.0
55035,55061,-1.0
55035,55063,-1.0
55035,55065,-1.0
55035,55067,-1.0
55035,55069,-1.0
55035,55071,-1.0
55035,55073,-1.0
55035,55075,-1.0
55035,55077,-1.0
55035,55078,-1.0
55035,55079,-1.0
55035,55081,-1.0
55035,55083,-1.0
55035,55085,-1.0
55035,55087,-1.0
55035,55089,-1.0
55035,55091,1.0
55035,55093,-1.0
55035,55095,-1.0
55035,55097,-1.0
55035,55099,-1.0
55035,55101,-1.0
55035,55103,-1.0
55035,55105,-1.0
55035,55107,-1.0
55035,55109,-1.0
55035,55111,-1.0
55035,55113,-1.0
55035,55115,-1.0
55035,55117,-1.0
55035,55119,-1.0
55035,55121,1.0
55035,55123,-1.0
55035,55125,-1.0
55035,55127,-1.0
55035,55129,-1.0
55035,55131,-1.0
55035,55133,-1.0
55035,55135,-1.0
55035,55137,-1.0
55035,55139,-1.0
55035,55141,-1.0
55037,55039,-1.0
55037,55041,1.0
55037,55043,-1.0
55037,55045,-1.0
55037,55047,-1.0
55037,55049,-1.0
55037,55051,-1.0
55037,55053,-1.0
55037,55055,-1.0
55037,55057,-1.0
55037,55059,-1.0
55037,55061,-1.0
55037,55063,-1.0
55037,55065,-1.0
55037,55067,-1.0
55037,55069,-1.0
55037,55071,-1.0
55037,55073,-1.0
55037,55075,1.0
55037,55077,-1.0
55037,55078,-1.0
55037,55079,-1.0
55037,55081,-1.0
55037,55083,-1.0
55037,55085,-1.0
55037,55087,-1.0
55037,55089,-1.0
55037,55091,-1.0
55037,55093,-1.0
55037,55095,-1.0
55037,55097,-1.0
55037,55099,-1.0
55037,55101,-1.0
55037,55103,-1.0
55037,55105,-1.0
55037,55107,-1.0
55037,55109,-1.0
55037,55111,-1.0
55037,55113,-1.0
55037,55115,-1.0
55037,55117,-1.0
55037,55119,-1.0
55037,55121,-1.0
55037,55123,-1.0
55037,55125,-1.0
55037,55127,-1.0
55037,55129,-1.0
55037,55131,-1.0
55037,55133,-1.0
55037,55135,-1.0
55037,55137,-1.0
55037,55139,-1.0
55037,55141,-1.0
55039,55041,-1.0
55039,55043,-1.0
55039,55045,-1.0
55039,55047,1.0
55039,55049,-1.0
55039,55051,-1.0
55039,55053,-1.0
55039,55055,-1.0
55039,55057,-1.0
55039,55059,-1.0
55039,55061,-1.0
55039,55063,-1.0
55039,55065,-1.0
55039,55067,-1.0
55039,55069,-1.0
55039,55071,-1.0
55039,55073,-1.0
55039,55075,-1.0
55039,55077,-1.0
55039,55078,-1.0
55039,55079,-1.0
55039,55081,-1.0
55039,55083,-1.0
55039,55085,-1.0
55039,55087,-1.0
55039,55089,-1.0
55039,55091,-1.0
55039,55093,-1.0
55039,55095,-1.0
55039,55097,-1.0
55039,55099,-1.0
55039,55101,-1.0
55039,55103,-1.0
55039,55105,-1.0
55039,55107,-1.0
55039,55109,-1.0
55039,55111,-1.0
55039,55113,-1.0
55039,55115,-1.0
55039,55117,1.0
55039,55119,-1.0
55039,55121,-1.0
55039,55123,-1.0
55039,55125,-1.0
55039,55127,-1.0
55039,55129,-1.0
55039,55131,1.0
55039,55133,-1.0
55039,55135,-1.0
55039,55137,-1.0
55039,55139,1.0
55039,55141,-1.0
55041,55043,-1.0
55041,55045,-1.0
55041,55047,-1.0
55041,55049,-1.0
55041,55051,-1.0
55041,55053,-1.0
55041,55055,-1.0
55041,55057,-1.0
55041,55059,-1.0
55041,55061,-1.0
55041,55063,-1.0
55041,55065,-1.0
55041,55067,1.0
55041,55069,-1.0
55041,55071,-1.0
55041,55073,-1.0
55041,55075,1.0
55041,55077,-1.0
55041,55078,-1.0
55041,55079,-1.0
55041,55081,-1.0
55041,55083,1.0
55041,55085,1.0
55041,55087,-1.0
55041,55089,-1.0
55041,55091,-1.0
55041,55093,-1.0
55041,55095,-1.0
55041,55097,-1.0
55041,55099,-1.0
55041,55101,-1.0
55041,55103,-1.0
55041,55105,-1.0
55041,55107,-1.0
55041,55109,-1.0
55041,55111,-1.0
55041,55113,-1.0
55041,55115,-1.0
55041,55117,-1.0
55041,55119,-1.0
55041,55121,-1.0
55041,55123,-1.0
55041,55125,1.0
55041,55127,-1.0
55041,55129,-1.0
55041,55131,-1.0
55041,55133,-1.0
55041,55135,-1.0
55041,55137,-1.0
55041,55139,-1.0
